,store,week,brand,sales_,count,price_,prom_,cost_,rev,total_cost,ms_by_store_week
360,2,25,8,1,15918,3.57,0.0,2.34,3.57,2.34,0.0125
361,2,26,8,1,13834,3.79,0.0,2.37,3.79,2.37,0.0125
362,2,27,8,4,13259,3.79,0.0,2.38,15.16,9.52,0.05
363,2,28,8,4,13259,3.79,0.0,2.38,15.16,9.52,0.05
364,2,29,8,3,13508,3.79,0.0,2.38,11.370000000000001,7.14,0.0375
365,2,30,8,3,13798,3.79,0.0,2.38,11.370000000000001,7.14,0.0375
366,2,31,8,4,13108,3.79,0.0,2.38,15.16,9.52,0.05
367,2,32,8,2,12993,3.64,0.0,2.38,7.28,4.76,0.025
368,2,33,8,4,13991,3.64,1.0,2.38,14.56,9.52,0.05
369,2,34,8,4,13991,3.64,1.0,2.38,14.56,9.52,0.05
370,2,35,8,4,13991,3.64,1.0,2.38,14.56,9.52,0.05
371,2,36,8,1,12830,3.79,0.0,2.38,3.79,2.38,0.0125
372,2,37,8,4,14864,3.79,0.0,2.38,15.16,9.52,0.05
373,2,38,8,3,13098,3.86,0.0,2.91,11.58,8.73,0.0375
374,2,39,8,6,12142,3.92,0.67,3.45,23.52,20.700000000000003,0.075
375,2,40,8,4,11470,3.89,0.5,3.18,15.56,12.72,0.05
376,2,41,8,1,15714,3.79,0.0,2.39,3.79,2.39,0.0125
377,2,42,8,3,12279,4.92,0.0,3.45,14.76,10.350000000000001,0.0375
378,2,43,8,3,14280,4.36,0.0,2.92,13.080000000000002,8.76,0.0375
379,2,44,8,6,13674,4.87,0.33,3.45,29.22,20.700000000000003,0.075
380,2,45,8,4,14360,4.1,0.75,2.79,16.4,11.16,0.05
381,2,46,8,7,13736,5.28,0.0,3.79,36.96,26.53,0.0875
382,2,47,8,6,13041,4.26,0.67,2.92,25.56,17.52,0.075
383,2,48,8,6,14148,3.76,0.67,2.54,22.56,15.24,0.075
384,2,1,9,8,14181,3.97,0.0,3.72,31.76,29.76,0.1
385,2,2,9,4,13965,3.97,0.0,3.72,15.88,14.88,0.05
386,2,3,9,8,13538,3.97,0.0,3.72,31.76,29.76,0.1
387,2,4,9,5,13735,3.97,0.0,3.71,19.85,18.55,0.0625
388,2,5,9,6,13735,3.97,0.0,3.72,23.82,22.32,0.075
389,2,6,9,28,14553,3.79,0.89,3.72,106.12,104.16000000000001,0.35
390,2,7,9,19,14229,3.97,0.0,3.72,75.43,70.68,0.2375
391,2,8,9,15,13890,3.97,0.0,3.71,59.550000000000004,55.65,0.1875
392,2,9,9,15,13890,3.97,0.0,3.71,59.550000000000004,55.65,0.1875
393,2,10,9,13,15164,3.97,0.0,3.71,51.61,48.23,0.1625
394,2,11,9,16,14136,3.97,0.0,3.71,63.52,59.36,0.2
395,2,12,9,6,14561,3.97,0.0,3.7,23.82,22.200000000000003,0.075
396,2,13,9,7,14692,3.97,0.0,3.7,27.790000000000003,25.900000000000002,0.0875
397,2,14,9,6,15758,3.97,0.0,3.71,23.82,22.259999999999998,0.075
398,2,15,9,10,14936,3.97,0.0,3.7,39.7,37.0,0.125
399,2,16,9,9,15714,3.79,0.0,3.7,34.11,33.300000000000004,0.1125
400,2,17,9,8,16886,3.79,0.0,3.71,30.32,29.68,0.1
401,2,18,9,9,14249,3.97,0.0,3.71,35.730000000000004,33.39,0.1125
402,2,19,9,9,14713,3.97,0.0,3.71,35.730000000000004,33.39,0.1125
403,2,20,9,9,14637,3.97,0.0,3.71,35.730000000000004,33.39,0.1125
404,2,21,9,6,16514,3.97,0.0,3.72,23.82,22.32,0.075
405,2,22,9,5,14514,3.97,0.0,3.74,19.85,18.700000000000003,0.0625
406,2,23,9,8,14701,3.97,0.0,3.74,31.76,29.92,0.1
407,2,24,9,10,14854,3.73,0.6,3.72,37.3,37.2,0.125
408,2,25,9,6,15918,3.73,0.5,3.72,22.38,22.32,0.075
409,2,26,9,4,13834,3.73,0.5,3.72,14.92,14.88,0.05
410,2,27,9,9,13259,3.73,1.0,3.72,33.57,33.480000000000004,0.1125
411,2,28,9,9,13259,3.73,1.0,3.72,33.57,33.480000000000004,0.1125
412,2,29,9,10,13508,4.29,0.0,3.74,42.9,37.400000000000006,0.125
413,2,30,9,4,13798,3.75,1.0,3.69,15.0,14.76,0.05
414,2,31,9,5,13108,3.75,1.0,3.71,18.75,18.55,0.0625
415,2,32,9,11,12993,4.02,1.0,3.8,44.22,41.8,0.1375
416,2,33,9,6,13991,4.02,0.83,3.79,24.119999999999997,22.740000000000002,0.075
417,2,34,9,6,13991,4.02,0.83,3.79,24.119999999999997,22.740000000000002,0.075
418,2,35,9,6,13991,4.02,0.83,3.79,24.119999999999997,22.740000000000002,0.075
419,2,36,9,10,12830,4.29,0.0,4.06,42.9,40.599999999999994,0.125
420,2,37,9,2,14864,4.29,0.0,4.05,8.58,8.1,0.025
421,2,38,9,7,13098,3.99,0.71,3.89,27.93,27.23,0.0875
422,2,39,9,4,12142,3.99,1.0,3.93,15.96,15.72,0.05
423,2,40,9,7,11470,3.98,0.29,3.69,27.86,25.83,0.0875
424,2,41,9,11,15714,3.98,0.0,3.58,43.78,39.38,0.1375
425,2,42,9,6,12279,4.29,0.0,3.58,25.740000000000002,21.48,0.075
426,2,43,9,6,14280,4.29,0.0,3.61,25.740000000000002,21.66,0.075
427,2,44,9,7,13674,4.29,0.0,3.58,30.03,25.060000000000002,0.0875
428,2,45,9,7,14360,4.29,1.0,3.64,30.03,25.48,0.0875
429,2,46,9,9,13736,4.29,0.0,3.63,38.61,32.67,0.1125
430,2,47,9,8,13041,4.29,0.0,3.62,34.32,28.96,0.1
431,2,48,9,11,14148,4.29,0.0,3.62,47.19,39.82,0.1375
432,2,1,10,9,14181,1.87,0.0,0.95,16.830000000000002,8.549999999999999,0.1125
433,2,2,10,7,13965,1.8,0.0,0.9,12.6,6.3,0.0875
434,2,3,10,3,13538,1.76,0.0,0.87,5.28,2.61,0.0375
435,2,4,10,7,13735,1.8,0.0,0.9,12.6,6.3,0.0875
436,2,5,10,5,13735,1.89,0.0,0.96,9.45,4.8,0.0625
437,2,6,10,9,14553,1.8,0.0,0.9,16.2,8.1,0.1125
438,2,7,10,7,14229,1.86,0.0,0.94,13.020000000000001,6.58,0.0875
439,2,8,10,7,13890,1.8,0.0,0.9,12.6,6.3,0.0875
440,2,9,10,7,13890,1.8,0.0,0.9,12.6,6.3,0.0875
441,2,10,10,9,15164,1.69,0.0,0.9,15.209999999999999,8.1,0.1125
442,2,11,10,8,14136,1.69,0.0,0.93,13.52,7.44,0.1
443,2,12,10,6,14561,1.69,0.0,0.89,10.14,5.34,0.075
444,2,13,10,4,14692,1.69,0.0,0.86,6.76,3.44,0.05
445,2,14,10,1,15758,1.69,0.0,0.83,1.69,0.83,0.0125
446,2,15,10,1,14936,1.91,0.0,0.91,1.91,0.91,0.0125
447,2,16,10,1,15714,1.69,0.0,0.83,1.69,0.83,0.0125
448,2,17,10,6,16886,1.69,0.0,0.83,10.14,4.9799999999999995,0.075
449,2,18,10,13,14249,1.69,0.0,0.89,21.97,11.57,0.1625
450,2,19,10,6,14713,1.69,0.0,0.89,10.14,5.34,0.075
451,2,20,10,6,14637,1.69,0.0,0.91,10.14,5.46,0.075
452,2,21,10,4,16514,1.69,0.0,0.92,6.76,3.68,0.05
453,2,22,10,1,14514,1.69,0.0,0.92,1.69,0.92,0.0125
454,2,23,10,8,14701,1.69,0.0,0.92,13.52,7.36,0.1
455,2,24,10,4,14854,1.69,0.0,0.92,6.76,3.68,0.05
456,2,25,10,4,15918,1.69,0.0,0.92,6.76,3.68,0.05
457,2,26,10,5,13834,2.78,0.0,0.92,13.899999999999999,4.6000000000000005,0.0625
458,2,27,10,1,13259,2.78,0.0,0.92,2.78,0.92,0.0125
459,2,28,10,1,13259,2.78,0.0,0.92,2.78,0.92,0.0125
460,2,29,10,8,13508,1.89,0.0,0.92,15.12,7.36,0.1
461,2,30,10,4,13798,1.89,1.0,0.92,7.56,3.68,0.05
462,2,31,10,1,13108,2.78,1.0,0.92,2.78,0.92,0.0125
463,2,32,10,3,12993,2.78,0.0,0.92,8.34,2.7600000000000002,0.0375
464,2,33,10,1,13991,1.91,0.0,0.91,1.91,0.91,0.0125
465,2,34,10,1,13991,1.91,0.0,0.91,1.91,0.91,0.0125
466,2,35,10,1,13991,1.91,0.0,0.91,1.91,0.91,0.0125
467,2,36,10,1,12830,1.91,0.0,0.91,1.91,0.91,0.0125
468,2,37,10,2,14864,1.99,0.0,0.92,3.98,1.84,0.025
469,2,38,10,3,13098,1.99,0.0,0.92,5.97,2.7600000000000002,0.0375
470,2,39,10,1,12142,1.91,0.0,0.91,1.91,0.91,0.0125
471,2,40,10,1,11470,1.91,0.0,0.91,1.91,0.91,0.0125
472,2,41,10,1,15714,1.99,0.0,0.92,1.99,0.92,0.0125
473,2,42,10,1,12279,1.99,1.0,0.92,1.99,0.92,0.0125
474,2,43,10,1,14280,1.99,1.0,0.92,1.99,0.92,0.0125
475,2,44,10,3,13674,1.99,0.0,0.92,5.97,2.7600000000000002,0.0375
476,2,45,10,2,14360,1.69,0.0,0.92,3.38,1.84,0.025
477,2,46,10,3,13736,1.69,0.0,0.92,5.07,2.7600000000000002,0.0375
478,2,47,10,1,13041,1.91,0.0,0.91,1.91,0.91,0.0125
479,2,48,10,2,14148,1.69,1.0,0.92,3.38,1.84,0.025
480,2,1,11,1,14181,4.49,0.0,1.92,4.49,1.92,0.0125
481,2,2,11,1,13965,4.49,0.0,1.92,4.49,1.92,0.0125
482,2,3,11,1,13538,4.49,0.0,1.92,4.49,1.92,0.0125
483,2,4,11,1,13735,4.49,0.0,1.92,4.49,1.92,0.0125
484,2,5,11,1,13735,4.49,0.0,1.92,4.49,1.92,0.0125
485,2,6,11,1,14553,4.49,0.0,1.92,4.49,1.92,0.0125
486,2,7,11,1,14229,4.49,0.0,1.92,4.49,1.92,0.0125
487,2,8,11,2,13890,5.39,0.0,2.1,10.78,4.2,0.025
488,2,9,11,2,13890,5.39,0.0,2.1,10.78,4.2,0.025
489,2,10,11,8,15164,5.24,1.0,2.08,41.92,16.64,0.1
490,2,11,11,6,14136,5.46,0.0,2.15,32.76,12.899999999999999,0.075
491,2,12,11,3,14561,5.42,0.0,2.13,16.259999999999998,6.39,0.0375
492,2,13,11,1,14692,4.49,0.0,1.92,4.49,1.92,0.0125
493,2,14,11,1,15758,4.49,0.0,1.92,4.49,1.92,0.0125
494,2,15,11,4,14936,5.39,0.0,2.1,21.56,8.4,0.05
495,2,16,11,2,15714,5.29,0.0,2.02,10.58,4.04,0.025
496,2,17,11,1,16886,5.49,0.0,2.18,5.49,2.18,0.0125
497,2,18,11,1,14249,4.49,0.0,1.92,4.49,1.92,0.0125
498,2,19,11,3,14713,4.59,0.0,2.18,13.77,6.540000000000001,0.0375
499,2,20,11,1,14637,4.79,0.0,2.02,4.79,2.02,0.0125
500,2,21,11,3,16514,4.66,0.0,2.13,13.98,6.39,0.0375
501,2,22,11,1,14514,4.59,0.0,2.18,4.59,2.18,0.0125
502,2,23,11,1,14701,4.59,0.0,2.18,4.59,2.18,0.0125
503,2,24,11,5,14854,4.59,0.0,2.18,22.95,10.9,0.0625
504,2,25,11,3,15918,4.79,0.0,2.02,14.370000000000001,6.0600000000000005,0.0375
505,2,26,11,2,13834,3.99,1.0,2.02,7.98,4.04,0.025
506,2,27,11,1,13259,3.99,1.0,2.02,3.99,2.02,0.0125
507,2,28,11,1,13259,3.99,1.0,2.02,3.99,2.02,0.0125
508,2,29,11,3,13508,4.72,0.0,2.07,14.16,6.209999999999999,0.0375
509,2,30,11,2,13798,4.69,1.0,2.1,9.38,4.2,0.025
510,2,31,11,2,13108,4.69,0.0,2.1,9.38,4.2,0.025
511,2,32,11,3,12993,4.66,0.0,2.13,13.98,6.39,0.0375
512,2,33,11,2,13991,4.59,0.0,2.18,9.18,4.36,0.025
513,2,34,11,2,13991,4.59,0.0,2.18,9.18,4.36,0.025
514,2,35,11,2,13991,4.59,0.0,2.18,9.18,4.36,0.025
515,2,36,11,8,12830,4.42,0.0,2.04,35.36,16.32,0.1
516,2,37,11,8,14864,3.69,0.5,1.61,29.52,12.88,0.1
517,2,38,11,5,13098,4.51,0.0,2.12,22.549999999999997,10.600000000000001,0.0625
518,2,39,11,2,12142,3.19,0.0,1.2,6.38,2.4,0.025
519,2,40,11,5,11470,3.99,0.0,1.76,19.950000000000003,8.8,0.0625
520,2,41,11,4,15714,4.24,0.0,1.93,16.96,7.72,0.05
521,2,42,11,4,12279,4.09,0.0,1.82,16.36,7.28,0.05
522,2,43,11,3,14280,4.46,0.0,2.07,13.379999999999999,6.209999999999999,0.0375
523,2,44,11,3,13674,4.52,0.0,2.13,13.559999999999999,6.39,0.0375
524,2,45,11,2,14360,4.49,0.0,2.1,8.98,4.2,0.025
525,2,46,11,5,13736,4.59,0.0,2.18,22.95,10.9,0.0625
526,2,47,11,2,13041,3.89,0.5,1.69,7.78,3.38,0.025
527,2,48,11,7,14148,4.48,0.43,2.09,31.360000000000003,14.629999999999999,0.0875
528,5,1,1,18,18299,3.33,0.0,2.1,59.94,37.800000000000004,0.225
529,5,2,1,19,17691,3.35,0.0,2.13,63.65,40.47,0.2375
530,5,3,1,16,17490,3.36,0.0,2.14,53.76,34.24,0.2
531,5,4,1,17,17835,3.28,0.0,2.05,55.76,34.849999999999994,0.2125
532,5,5,1,10,18284,3.27,0.0,2.03,32.7,20.299999999999997,0.125
533,5,6,1,11,18391,3.31,0.0,2.09,36.410000000000004,22.99,0.1375
534,5,7,1,24,18132,3.29,0.0,2.06,78.96000000000001,49.44,0.3
535,5,8,1,12,17494,3.29,0.0,2.06,39.480000000000004,24.72,0.15
536,5,9,1,9,17122,3.35,0.0,2.13,30.150000000000002,19.169999999999998,0.1125
537,5,10,1,9,17122,3.35,0.0,2.13,30.150000000000002,19.169999999999998,0.1125
538,5,11,1,13,15935,3.31,0.0,2.13,43.03,27.689999999999998,0.1625
539,5,12,1,12,16043,3.23,0.0,2.05,38.76,24.599999999999998,0.15
540,5,13,1,19,16163,3.26,0.0,2.08,61.94,39.52,0.2375
541,5,14,1,12,17545,3.42,0.0,2.1,41.04,25.200000000000003,0.15
542,5,15,1,12,16775,3.53,0.0,2.22,42.36,26.64,0.15
543,5,16,1,7,16862,3.63,0.0,2.35,25.41,16.45,0.0875
544,5,17,1,17,17028,3.53,0.0,2.25,60.01,38.25,0.2125
545,5,18,1,19,17125,3.51,0.0,2.25,66.69,42.75,0.2375
546,5,19,1,18,17568,2.18,0.78,1.4,39.24,25.2,0.225
547,5,20,1,15,17249,3.56,0.0,2.28,53.4,34.199999999999996,0.1875
548,5,21,1,15,19166,3.46,0.0,2.18,51.9,32.7,0.1875
549,5,22,1,19,16733,3.5,0.0,2.23,66.5,42.37,0.2375
550,5,23,1,15,16960,3.52,0.0,2.23,52.8,33.45,0.1875
551,5,24,1,11,17216,3.57,0.0,2.28,39.269999999999996,25.08,0.1375
552,5,25,1,16,17187,3.6,0.0,2.33,57.6,37.28,0.2
553,5,26,1,13,16908,3.47,0.0,2.19,45.11,28.47,0.1625
554,5,27,1,11,16637,3.51,0.0,2.23,38.61,24.53,0.1375
555,5,28,1,20,17352,3.53,0.0,2.26,70.6,45.199999999999996,0.25
556,5,29,1,19,16708,3.5,0.0,2.23,66.5,42.37,0.2375
557,5,30,1,12,17292,3.51,0.0,2.24,42.12,26.880000000000003,0.15
558,5,31,1,14,16417,3.56,0.0,2.28,49.84,31.919999999999998,0.175
559,5,32,1,17,16760,3.44,0.0,2.18,58.48,37.06,0.2125
560,5,33,1,14,17167,3.52,0.0,2.25,49.28,31.5,0.175
561,5,34,1,11,17923,3.55,0.0,2.29,39.05,25.19,0.1375
562,5,35,1,15,16728,3.57,0.0,2.28,53.55,34.199999999999996,0.1875
563,5,36,1,14,16919,3.53,0.0,2.28,49.419999999999995,31.919999999999998,0.175
564,5,37,1,19,16893,3.57,0.0,2.29,67.83,43.51,0.2375
565,5,38,1,18,17724,2.75,0.78,1.77,49.5,31.86,0.225
566,5,39,1,13,16360,3.54,0.0,2.26,46.02,29.379999999999995,0.1625
567,5,40,1,5,16066,3.52,0.0,2.25,17.6,11.25,0.0625
568,5,41,1,14,21890,3.54,0.0,2.27,49.56,31.78,0.175
569,5,42,1,15,15911,3.55,0.0,2.29,53.25,34.35,0.1875
570,5,43,1,11,18149,3.56,0.0,2.3,39.160000000000004,25.299999999999997,0.1375
571,5,44,1,13,17840,3.45,0.0,2.2,44.85,28.6,0.1625
572,5,45,1,21,18433,3.53,0.0,2.26,74.13,47.459999999999994,0.2625
573,5,46,1,10,18329,3.59,0.0,2.32,35.9,23.2,0.125
574,5,47,1,14,17334,3.49,0.0,2.23,48.86,31.22,0.175
575,5,48,1,14,17122,3.52,0.0,2.25,49.28,31.5,0.175
576,5,1,2,24,18299,4.65,0.0,3.5,111.60000000000001,84.0,0.3
577,5,2,2,20,17691,4.71,0.25,3.35,94.2,67.0,0.25
578,5,3,2,16,17490,4.77,0.0,3.4,76.32,54.4,0.2
579,5,4,2,22,17835,4.85,0.0,3.29,106.69999999999999,72.38,0.275
580,5,5,2,15,18284,4.82,0.0,3.35,72.30000000000001,50.25,0.1875
581,5,6,2,26,18391,4.81,0.0,3.29,125.05999999999999,85.54,0.325
582,5,7,2,20,18132,4.73,0.0,3.49,94.60000000000001,69.80000000000001,0.25
583,5,8,2,15,17494,4.84,0.0,3.34,72.6,50.099999999999994,0.1875
584,5,9,2,11,17122,4.88,0.0,3.5,53.68,38.5,0.1375
585,5,10,2,11,17122,4.88,0.0,3.5,53.68,38.5,0.1375
586,5,11,2,16,15935,4.84,0.0,3.35,77.44,53.6,0.2
587,5,12,2,17,16043,4.87,0.0,3.38,82.79,57.46,0.2125
588,5,13,2,9,16163,4.69,0.0,3.41,42.21,30.69,0.1125
589,5,14,2,24,17545,5.21,0.0,3.56,125.03999999999999,85.44,0.3
590,5,15,2,21,16775,5.09,0.0,3.69,106.89,77.49,0.2625
591,5,16,2,26,16862,4.61,0.0,3.53,119.86000000000001,91.78,0.325
592,5,17,2,29,17028,4.78,0.62,3.75,138.62,108.75,0.3625
593,5,18,2,13,17125,5.01,0.0,3.84,65.13,49.92,0.1625
594,5,19,2,18,17568,4.99,0.0,3.96,89.82000000000001,71.28,0.225
595,5,20,2,11,17249,5.08,0.0,3.94,55.88,43.339999999999996,0.1375
596,5,21,2,20,19166,5.09,0.0,3.8,101.8,76.0,0.25
597,5,22,2,28,16733,5.08,0.0,3.83,142.24,107.24000000000001,0.35
598,5,23,2,15,16960,5.11,0.0,3.79,76.65,56.85,0.1875
599,5,24,2,16,17216,5.14,0.0,3.79,82.24,60.64,0.2
600,5,25,2,17,17187,5.17,0.0,3.82,87.89,64.94,0.2125
601,5,26,2,18,16908,5.03,0.17,3.87,90.54,69.66,0.225
602,5,27,2,22,16637,5.03,0.0,3.92,110.66000000000001,86.24,0.275
603,5,28,2,27,17352,5.19,0.0,3.86,140.13000000000002,104.22,0.3375
604,5,29,2,20,16708,5.21,0.0,3.83,104.2,76.6,0.25
605,5,30,2,26,17292,4.65,0.42,3.73,120.9,96.98,0.325
606,5,31,2,19,16417,5.27,0.0,3.8,100.13,72.2,0.2375
607,5,32,2,18,16760,5.21,0.0,3.79,93.78,68.22,0.225
608,5,33,2,17,17167,5.26,0.0,3.77,89.42,64.09,0.2125
609,5,34,2,13,17923,5.16,0.0,3.57,67.08,46.41,0.1625
610,5,35,2,20,16728,5.33,0.0,3.6,106.6,72.0,0.25
611,5,36,2,17,16919,4.6,0.47,3.64,78.19999999999999,61.88,0.2125
612,5,37,2,26,16893,4.54,0.5,3.65,118.04,94.89999999999999,0.325
613,5,38,2,14,17724,5.28,0.0,3.64,73.92,50.96,0.175
614,5,39,2,13,16360,5.19,0.0,3.84,67.47,49.92,0.1625
615,5,40,2,25,16066,4.55,0.56,3.72,113.75,93.0,0.3125
616,5,41,2,28,21890,4.6,0.54,3.79,128.79999999999998,106.12,0.35
617,5,42,2,12,15911,5.02,0.0,3.8,60.239999999999995,45.599999999999994,0.15
618,5,43,2,18,18149,5.15,0.0,3.83,92.7,68.94,0.225
619,5,44,2,12,17840,5.16,0.0,3.77,61.92,45.24,0.15
620,5,45,2,14,18433,5.25,0.0,3.7,73.5,51.800000000000004,0.175
621,5,46,2,19,18329,5.08,0.0,3.72,96.52,70.68,0.2375
622,5,47,2,27,17334,5.12,0.0,3.81,138.24,102.87,0.3375
623,5,48,2,28,17122,5.2,0.0,3.69,145.6,103.32,0.35
624,5,1,3,12,18299,6.68,0.0,5.49,80.16,65.88,0.15
625,5,2,3,22,17691,7.05,0.0,5.72,155.1,125.83999999999999,0.275
626,5,3,3,23,17490,7.02,0.0,5.64,161.45999999999998,129.72,0.2875
627,5,4,3,14,17835,6.97,0.0,5.62,97.58,78.68,0.175
628,5,5,3,15,18284,7.03,0.0,5.66,105.45,84.9,0.1875
629,5,6,3,12,18391,6.96,0.0,5.45,83.52,65.4,0.15
630,5,7,3,16,18132,6.87,0.0,5.45,109.92,87.2,0.2
631,5,8,3,19,17494,7.32,0.0,5.65,139.08,107.35000000000001,0.2375
632,5,9,3,23,17122,6.97,0.0,5.51,160.31,126.72999999999999,0.2875
633,5,10,3,23,17122,6.97,0.0,5.51,160.31,126.72999999999999,0.2875
634,5,11,3,19,15935,6.04,0.74,5.45,114.76,103.55,0.2375
635,5,12,3,13,16043,6.74,0.0,5.58,87.62,72.54,0.1625
636,5,13,3,14,16163,7.09,0.0,5.57,99.25999999999999,77.98,0.175
637,5,14,3,15,17545,7.11,0.0,5.21,106.65,78.15,0.1875
638,5,15,3,10,16775,7.57,0.0,5.32,75.7,53.2,0.125
639,5,16,3,7,16862,7.56,0.0,5.38,52.919999999999995,37.66,0.0875
640,5,17,3,7,17028,7.35,0.0,5.46,51.449999999999996,38.22,0.0875
641,5,18,3,17,17125,7.5,0.0,5.65,127.5,96.05000000000001,0.2125
642,5,19,3,17,17568,6.31,0.65,5.65,107.27,96.05000000000001,0.2125
643,5,20,3,22,17249,7.42,0.0,5.75,163.24,126.5,0.275
644,5,21,3,9,19166,7.26,0.0,5.64,65.34,50.76,0.1125
645,5,22,3,17,16733,7.05,0.0,5.64,119.85,95.88,0.2125
646,5,23,3,8,16960,7.58,0.0,5.66,60.64,45.28,0.1
647,5,24,3,10,17216,7.0,0.0,5.63,70.0,56.3,0.125
648,5,25,3,10,17187,7.9,0.0,6.08,79.0,60.8,0.125
649,5,26,3,7,16908,7.05,0.0,5.54,49.35,38.78,0.0875
650,5,27,3,9,16637,7.56,0.0,5.94,68.03999999999999,53.46,0.1125
651,5,28,3,16,17352,7.41,0.0,5.86,118.56,93.76,0.2
652,5,29,3,10,16708,7.75,0.0,5.97,77.5,59.699999999999996,0.125
653,5,30,3,11,17292,7.2,0.0,5.71,79.2,62.81,0.1375
654,5,31,3,9,16417,6.36,0.0,5.34,57.24,48.06,0.1125
655,5,32,3,18,16760,6.26,0.67,5.61,112.67999999999999,100.98,0.225
656,5,33,3,11,17167,6.54,0.55,5.75,71.94,63.25,0.1375
657,5,34,3,16,17923,6.53,0.56,5.76,104.48,92.16,0.2
658,5,35,3,18,16728,6.69,0.5,5.84,120.42,105.12,0.225
659,5,36,3,13,16919,7.55,0.0,6.2,98.14999999999999,80.60000000000001,0.1625
660,5,37,3,10,16893,6.82,0.0,6.11,68.2,61.1,0.125
661,5,38,3,7,17724,6.83,0.0,6.02,47.81,42.14,0.0875
662,5,39,3,11,16360,6.98,0.0,6.12,76.78,67.32000000000001,0.1375
663,5,40,3,12,16066,6.99,0.0,6.09,83.88,73.08,0.15
664,5,41,3,15,21890,7.25,0.0,6.23,108.75,93.45,0.1875
665,5,42,3,6,15911,6.94,0.0,6.05,41.64,36.3,0.075
666,5,43,3,20,18149,7.14,0.0,6.18,142.79999999999998,123.6,0.25
667,5,44,3,9,17840,7.09,0.0,6.13,63.81,55.17,0.1125
668,5,45,3,11,18433,6.98,0.0,6.12,76.78,67.32000000000001,0.1375
669,5,46,3,14,18329,7.09,0.0,5.88,99.25999999999999,82.32,0.175
670,5,47,3,22,17334,6.35,0.55,5.97,139.7,131.34,0.275
671,5,48,3,23,17122,6.35,0.52,5.97,146.04999999999998,137.31,0.2875
672,5,1,4,23,18299,2.67,0.0,2.02,61.41,46.46,0.2875
673,5,2,4,25,17691,2.67,0.28,2.02,66.75,50.5,0.3125
674,5,3,4,18,17490,2.67,0.78,2.02,48.06,36.36,0.225
675,5,4,4,21,17835,2.67,0.0,2.02,56.07,42.42,0.2625
676,5,5,4,17,18284,2.83,0.0,2.02,48.11,34.34,0.2125
677,5,6,4,16,18391,2.49,0.0,2.02,39.84,32.32,0.2
678,5,7,4,14,18132,2.49,1.0,2.02,34.86,28.28,0.175
679,5,8,4,14,17494,2.83,0.0,2.1,39.620000000000005,29.400000000000002,0.175
680,5,9,4,15,17122,2.83,0.0,2.1,42.45,31.5,0.1875
681,5,10,4,15,17122,2.83,0.0,2.1,42.45,31.5,0.1875
682,5,11,4,16,15935,2.83,0.0,2.01,45.28,32.16,0.2
683,5,12,4,8,16043,2.83,0.0,2.01,22.64,16.08,0.1
684,5,13,4,6,16163,2.83,0.0,2.0,16.98,12.0,0.075
685,5,14,4,16,17545,2.83,0.0,2.0,45.28,32.0,0.2
686,5,15,4,16,16775,2.83,0.0,2.0,45.28,32.0,0.2
687,5,16,4,6,16862,2.97,0.0,2.0,17.82,12.0,0.075
688,5,17,4,16,17028,2.97,0.0,2.0,47.52,32.0,0.2
689,5,18,4,17,17125,2.97,0.0,2.01,50.49,34.169999999999995,0.2125
690,5,19,4,8,17568,2.97,0.0,2.09,23.76,16.72,0.1
691,5,20,4,11,17249,2.97,0.0,2.05,32.67,22.549999999999997,0.1375
692,5,21,4,15,19166,2.97,0.0,2.04,44.550000000000004,30.6,0.1875
693,5,22,4,11,16733,2.97,0.0,2.07,32.67,22.77,0.1375
694,5,23,4,12,16960,2.97,0.0,2.07,35.64,24.839999999999996,0.15
695,5,24,4,13,17216,2.97,0.0,2.11,38.61,27.43,0.1625
696,5,25,4,15,17187,2.97,0.0,2.11,44.550000000000004,31.65,0.1875
697,5,26,4,15,16908,2.97,0.4,2.11,44.550000000000004,31.65,0.1875
698,5,27,4,13,16637,2.97,0.0,2.11,38.61,27.43,0.1625
699,5,28,4,12,17352,2.97,0.0,2.11,35.64,25.32,0.15
700,5,29,4,13,16708,2.97,0.0,2.11,38.61,27.43,0.1625
701,5,30,4,13,17292,2.97,0.0,2.11,38.61,27.43,0.1625
702,5,31,4,23,16417,2.97,0.0,2.11,68.31,48.529999999999994,0.2875
703,5,32,4,22,16760,2.97,0.0,2.11,65.34,46.419999999999995,0.275
704,5,33,4,12,17167,2.97,0.0,2.11,35.64,25.32,0.15
705,5,34,4,18,17923,2.97,0.0,2.11,53.46,37.98,0.225
706,5,35,4,2,16728,2.97,0.0,2.11,5.94,4.22,0.025
707,5,36,4,1,16919,2.99,0.0,2.03,2.99,2.03,0.0125
708,5,37,4,1,16893,2.99,0.0,2.03,2.99,2.03,0.0125
709,5,38,4,8,17724,2.97,0.0,2.0,23.76,16.0,0.1
710,5,39,4,13,16360,2.97,0.0,2.0,38.61,26.0,0.1625
711,5,40,4,14,16066,2.97,0.0,2.0,41.580000000000005,28.0,0.175
712,5,41,4,14,21890,2.97,0.0,2.0,41.580000000000005,28.0,0.175
713,5,42,4,14,15911,2.97,0.0,2.0,41.580000000000005,28.0,0.175
714,5,43,4,12,18149,2.97,0.0,1.88,35.64,22.56,0.15
715,5,44,4,14,17840,2.97,0.0,1.88,41.580000000000005,26.32,0.175
716,5,45,4,13,18433,2.97,0.0,1.88,38.61,24.439999999999998,0.1625
